-999,996.90545,34.74000,28.81738,13.99055,-999,-999,-999,0.28730,0.28895,0.40882,0.36620,0.40048,0.11052,0.24588,0.25898,213220033,213220033,0.00000,385.1,34.9,2019-06-30 17:00:04
-999,996.89166,34.74000,28.75586,13.95758,-999,-999,-999,0.28207,0.28189,-999,-999,-999,-999,-999,-999,-999,-999,-999,385.0,34.9,2019-06-30 17:00:07
-999,996.91601,34.77000,28.75684,13.98378,-999,-999,-999,0.28079,0.28556,0.41981,0.37143,0.39993,0.10319,0.25128,0.26485,211340102,213220040,2.94035,387.6,34.9,2019-06-30 17:00:12
-999,996.81750,34.77000,28.67481,13.93971,-999,-999,-999,0.28336,0.28840,-999,-999,-999,-999,-999,-999,-999,-999,-999,387.5,34.9,2019-06-30 17:00:14
-999,996.80267,34.78000,28.74805,13.98762,-999,-999,-999,0.28510,0.28739,0.41441,0.37454,0.40845,0.10979,0.25312,0.26521,212221121,213220033,1.69430,384.2,34.9,2019-06-30 17:00:19
-999,996.86529,34.79000,28.87305,14.06315,-999,-999,-999,0.28831,0.29069,-999,-999,-999,-999,-999,-999,-999,-999,-999,386.8,34.9,2019-06-30 17:00:22
-999,996.84185,34.80000,28.86231,14.06598,-999,-999,-999,0.28831,0.28941,0.41202,0.36996,0.40671,0.10695,0.25348,0.26466,213220031,213220031,0.00000,385.0,35.0,2019-06-30 17:00:27
-999,996.85046,34.80000,28.88379,14.07747,-999,-999,-999,0.28931,0.28996,-999,-999,-999,-999,-999,-999,-999,-999,-999,380.4,34.9,2019-06-30 17:00:30
-999,996.81610,34.81000,28.87402,14.08081,-999,-999,-999,0.28831,0.29069,0.40927,0.36968,0.40634,0.10502,0.25412,0.26540,213220041,213220041,0.00000,383.1,34.9,2019-06-30 17:00:35
-999,996.81561,34.85000,28.79297,14.07165,-999,-999,-999,0.28776,0.29087,-999,-999,-999,-999,-999,-999,-999,-999,-999,379.8,34.9,2019-06-30 17:00:38
-999,996.86877,34.86000,28.85645,14.11422,-999,-999,-999,0.28565,0.29087,0.40451,0.36959,0.40524,0.11107,0.25321,0.26475,212211012,213220041,1.76620,381.8,34.9,2019-06-30 17:00:43
-999,996.86346,34.87000,28.90820,14.15047,-999,-999,-999,0.28803,0.29060,-999,-999,-999,-999,-999,-999,-999,-999,-999,381.2,35.0,2019-06-30 17:00:45
-999,997.02764,34.88000,28.96094,14.18719,-999,-999,-999,0.28455,0.28757,0.40918,0.36904,0.40707,0.10896,0.25247,0.26512,211402103,213220031,2.84405,381.7,35.0,2019-06-30 17:00:51
-999,996.84289,34.88000,28.91992,14.16530,-999,-999,-999,0.28757,0.29078,-999,-999,-999,-999,-999,-999,-999,-999,-999,384.6,35.0,2019-06-30 17:00:53
-999,996.92614,34.88000,28.98145,14.19814,-999,-999,-999,0.28886,0.29096,0.42128,0.37170,0.40433,0.10777,0.25183,0.26595,213220034,213220034,0.00000,384.1,34.9,2019-06-30 17:00:58
-999,996.94091,34.91000,28.77539,14.11358,-999,-999,-999,0.28702,0.29032,-999,-999,-999,-999,-999,-999,-999,-999,-999,379.6,34.9,2019-06-30 17:01:01
-999,997.06890,34.92000,28.67285,14.06701,-999,-999,-999,0.28528,0.29060,0.41037,0.36354,0.40203,0.10685,0.25137,0.26081,213034300,213220042,0.55506,380.8,34.9,2019-06-30 17:01:06
-999,996.93127,34.94000,28.74707,14.12404,-999,-999,-999,0.28418,0.28748,-999,-999,-999,-999,-999,-999,-999,-999,-999,384.2,35.0,2019-06-30 17:01:09
-999,996.84564,34.96000,28.77930,14.15848,-999,-999,-999,0.28831,0.28895,0.42128,0.37069,0.40671,0.10731,0.25458,0.26457,211424421,213220030,2.67071,382.4,35.0,2019-06-30 17:01:14
-999,996.92218,34.97000,28.78027,14.16756,-999,-999,-999,0.28931,0.28950,-999,-999,-999,-999,-999,-999,-999,-999,-999,381.1,34.9,2019-06-30 17:01:16
-999,996.93939,34.98000,28.76953,14.17035,-999,-999,-999,0.28629,0.28922,0.41386,0.36235,0.40222,0.10704,0.25128,0.26375,213220030,213220030,0.00000,384.4,35.0,2019-06-30 17:01:22
