-999,998.88525,29.06000,33.78516,11.50428,-999,-999,-999,0.28629,0.28666,0.47003,0.39195,0.36666,0.11290,0.25632,0.26375,213220041,213220041,0.00000,389.4,30.6,2019-06-30 23:00:03
-999,998.89575,29.05000,33.86621,11.53180,-999,-999,-999,0.29041,0.29252,-999,-999,-999,-999,-999,-999,-999,-999,-999,387.8,30.6,2019-06-30 23:00:06
-999,998.94409,29.03000,33.93750,11.54612,-999,-999,-999,0.29014,0.29170,0.46939,0.39177,0.37179,0.11391,0.26008,0.26677,211432124,213220042,2.63829,389.0,30.6,2019-06-30 23:00:11
-999,998.90716,29.04000,33.92676,11.55009,-999,-999,-999,0.28968,0.29096,-999,-999,-999,-999,-999,-999,-999,-999,-999,388.4,30.6,2019-06-30 23:00:14
-999,998.82031,29.03000,33.93750,11.54612,-999,-999,-999,0.29078,0.29271,0.46692,0.38994,0.37427,0.11336,0.25880,0.26796,213220030,213220030,0.00000,387.6,30.6,2019-06-30 23:00:19
-999,998.94921,29.03000,34.00781,11.57746,-999,-999,-999,0.29234,0.29151,-999,-999,-999,-999,-999,-999,-999,-999,-999,386.3,30.6,2019-06-30 23:00:21
-999,998.92443,29.01000,34.04687,11.57732,-999,-999,-999,0.28904,0.29115,0.46472,0.39452,0.37023,0.11849,0.25935,0.26668,213220042,213220042,0.00000,385.3,30.5,2019-06-30 23:00:29
-999,998.94250,29.01000,34.07812,11.59122,-999,-999,-999,0.29032,0.29142,-999,-999,-999,-999,-999,-999,-999,-999,-999,386.0,30.6,2019-06-30 23:00:31
-999,998.84857,29.03000,34.12012,11.62740,-999,-999,-999,0.29225,0.29096,0.46545,0.38975,0.37042,0.11712,0.26063,0.26668,213220042,213220042,0.00000,385.6,30.6,2019-06-30 23:00:36
-999,998.89184,29.01000,34.18066,11.63673,-999,-999,-999,0.29078,0.29280,-999,-999,-999,-999,-999,-999,-999,-999,-999,384.2,30.5,2019-06-30 23:00:39
-999,998.99328,29.01000,34.17969,11.63630,-999,-999,-999,0.28977,0.29225,0.46426,0.39095,0.37381,0.11684,0.25907,0.26842,213220042,213220042,0.00000,383.5,30.6,2019-06-30 23:00:44
-999,998.95623,29.01000,34.23144,11.65922,-999,-999,-999,0.28941,0.29243,-999,-999,-999,-999,-999,-999,-999,-999,-999,386.4,30.6,2019-06-30 23:00:46
-999,998.91424,29.02000,34.26269,11.68182,-999,-999,-999,0.29069,0.29234,0.46893,0.38975,0.37133,0.11501,0.26017,0.26796,213220040,213220040,0.00000,387.5,30.5,2019-06-30 23:00:51
-999,998.81982,29.00000,34.32226,11.69061,-999,-999,-999,0.29161,0.29335,-999,-999,-999,-999,-999,-999,-999,-999,-999,387.9,30.5,2019-06-30 23:00:53
-999,998.87493,29.00000,34.32226,11.69061,-999,-999,-999,0.29298,0.29142,0.48112,0.38765,0.37253,0.11703,0.26118,0.26787,213220040,213220040,0.00000,392.4,30.6,2019-06-30 23:00:58
-999,998.94873,29.00000,34.37402,11.71345,-999,-999,-999,0.29115,0.29106,-999,-999,-999,-999,-999,-999,-999,-999,-999,388.5,30.5,2019-06-30 23:01:00
-999,998.87561,28.99000,34.36328,11.69995,-999,-999,-999,0.29261,0.29124,0.48845,0.39040,0.36978,0.11758,0.25990,0.26668,213220041,213220041,0.00000,388.3,30.6,2019-06-30 23:01:06
-999,998.89373,29.00000,34.39453,11.72249,-999,-999,-999,0.29280,0.29179,-999,-999,-999,-999,-999,-999,-999,-999,-999,391.2,30.5,2019-06-30 23:01:08
-999,998.85766,28.99000,34.43457,11.73136,-999,-999,-999,0.29014,0.29225,0.48937,0.39030,0.37234,0.11547,0.26210,0.26714,213220041,213220041,0.00000,389.4,30.5,2019-06-30 23:01:13
-999,998.94531,28.99000,34.43359,11.73093,-999,-999,-999,0.29179,0.29161,-999,-999,-999,-999,-999,-999,-999,-999,-999,390.7,30.5,2019-06-30 23:01:16
-999,998.89141,28.98000,34.48437,11.74450,-999,-999,-999,0.29197,0.29151,0.48772,0.38893,0.37317,0.11694,0.26063,0.26640,213220041,213220041,0.00000,387.8,30.5,2019-06-30 23:01:21
-999,998.90405,28.99000,34.49512,11.75800,-999,-999,-999,0.29051,0.29124,-999,-999,-999,-999,-999,-999,-999,-999,-999,390.9,30.5,2019-06-30 23:01:24
-999,998.94201,28.98000,34.54590,11.77153,-999,-999,-999,0.29234,0.29188,0.48066,0.38939,0.37143,0.11749,0.26136,0.26760,213220041,213220041,0.00000,387.5,30.5,2019-06-30 23:01:29
-999,998.86895,28.97000,34.62793,11.79873,-999,-999,-999,0.29326,0.29206,-999,-999,-999,-999,-999,-999,-999,-999,-999,392.0,30.5,2019-06-30 23:01:31
-999,998.92913,28.97000,34.66797,11.81626,-999,-999,-999,0.29179,0.29124,0.47132,0.38526,0.37253,0.11675,0.26054,0.26805,213220041,213220041,0.00000,388.0,30.5,2019-06-30 23:01:37
-999,998.93969,28.96000,34.72851,11.83396,-999,-999,-999,0.29243,0.28996,-999,-999,-999,-999,-999,-999,-999,-999,-999,387.1,30.5,2019-06-30 23:01:39
-999,998.90032,28.94000,34.73828,11.82067,-999,-999,-999,0.29124,0.29197,0.46957,0.38948,0.37152,0.11694,0.26081,0.26659,213220041,213220041,0.00000,387.6,30.5,2019-06-30 23:01:45
-999,998.82531,28.96000,34.69824,11.82073,-999,-999,-999,0.29151,0.29115,-999,-999,-999,-999,-999,-999,-999,-999,-999,384.2,30.6,2019-06-30 23:01:47
-999,998.92272,28.95000,34.71777,11.82048,-999,-999,-999,0.29390,0.29280,0.46444,0.39223,0.37088,0.11703,0.26191,0.26723,213202302,213220042,0.10342,383.4,30.5,2019-06-30 23:01:53
-999,998.88031,28.95000,34.72754,11.82475,-999,-999,-999,0.29041,0.29170,-999,-999,-999,-999,-999,-999,-999,-999,-999,386.8,30.5,2019-06-30 23:01:55
-999,998.86236,28.95000,34.72851,11.82518,-999,-999,-999,0.29151,0.29151,0.46270,0.38389,0.37262,0.11547,0.26045,0.26906,213220030,213220030,0.00000,385.8,30.5,2019-06-30 23:02:01
-999,998.90356,28.95000,34.74902,11.83414,-999,-999,-999,0.29188,0.29271,-999,-999,-999,-999,-999,-999,-999,-999,-999,387.6,30.5,2019-06-30 23:02:03
-999,998.88232,28.94000,34.76855,11.83388,-999,-999,-999,0.29225,0.29188,0.45894,0.38646,0.36959,0.11639,0.26100,0.26732,213220042,213220042,0.00000,389.0,30.5,2019-06-30 23:02:08
-999,998.89685,28.93000,34.75781,11.82041,-999,-999,-999,0.29353,0.29261,-999,-999,-999,-999,-999,-999,-999,-999,-999,386.1,30.5,2019-06-30 23:02:11
-999,998.94354,28.93000,34.76758,11.82468,-999,-999,-999,0.29151,0.29170,0.45803,0.38664,0.37124,0.11565,0.26109,0.26705,213220042,213220042,0.00000,386.7,30.6,2019-06-30 23:02:16
-999,998.85748,28.92000,34.78711,11.82441,-999,-999,-999,0.29344,0.29252,-999,-999,-999,-999,-999,-999,-999,-999,-999,382.9,30.5,2019-06-30 23:02:18
-999,998.98559,28.92000,34.90039,11.87375,-999,-999,-999,0.29170,0.29142,0.45629,0.38545,0.37363,0.11950,0.26072,0.26732,213220042,213220042,0.00000,385.0,30.5,2019-06-30 23:02:24
-999,998.86804,28.91000,35.01074,11.91289,-999,-999,-999,0.29390,0.29197,-999,-999,-999,-999,-999,-999,-999,-999,-999,387.1,30.5,2019-06-30 23:02:26
-999,998.91247,28.92000,34.99121,11.91320,-999,-999,-999,0.29216,0.29151,0.47205,0.38462,0.37207,0.11419,0.26274,0.26613,213220040,213220040,0.00000,385.6,30.5,2019-06-30 23:02:32
-999,998.94946,28.92000,34.96094,11.90006,-999,-999,-999,0.29161,0.29142,0.47352,0.38966,0.37390,0.11804,0.26100,0.26778,213220040,213220040,0.00000,387.8,30.5,2019-06-30 23:02:36
-999,998.89367,28.92000,34.95117,11.89582,-999,-999,-999,0.29142,0.29271,-999,-999,-999,-999,-999,-999,-999,-999,-999,385.9,30.5,2019-06-30 23:02:41
-999,998.91369,28.91000,35.00098,11.90865,-999,-999,-999,0.29197,0.29142,0.47040,0.38563,0.37243,0.11492,0.26091,0.26924,213220041,213220041,0.00000,386.3,30.5,2019-06-30 23:02:46
